order_detail_id,order_id,product_id,qty,order_price
7811,2223,4,4,1236.16
7812,5535,2,4,604.98
7813,9381,5,2,683.33
7814,6701,5,5,703.47
7815,3949,3,2,1104.95
7816,8818,1,4,1163.12
7817,3990,1,2,1329.87
7818,2616,5,1,569.27
7819,2758,5,5,900.67
7820,4516,1,4,1307.57
7821,3253,1,1,636.81
7822,6947,2,4,896.19
7823,6167,3,3,985.8
7824,1411,5,5,750.55
7825,1335,2,3,716.07
7826,9064,4,1,877.55
7827,2961,2,2,546.25
7828,5918,4,5,1177.92
7829,8862,1,2,1035.46
7830,1701,5,5,621.3
7831,8400,3,1,252.61
7832,3280,2,4,427.63
7833,9965,5,4,400.55
7834,6686,3,3,1484.05
7835,2390,4,4,197.39
7836,4270,3,4,294.6
7837,243,3,3,594.43
7838,3030,5,1,327.85
7839,2109,2,2,1167.24
7840,4349,2,5,498.31
7841,4956,4,1,215.32
7842,6112,4,3,1439.34
7843,6056,1,4,406.11
7844,8261,2,1,1105.72
7845,2516,4,1,1269.39
7846,6607,4,5,294.16
7847,9144,1,1,286.96
7848,2118,1,4,957.4
7849,8784,3,3,519.3
7850,7614,3,4,512.14
7851,8152,3,4,340.99
7852,7555,5,5,276.06
7853,1323,2,1,1244.56
7854,2055,4,4,1455
7855,1145,4,2,291.15
7856,737,1,1,165.26
7857,7594,2,5,435.4
7858,3396,4,5,309.34
7859,5053,1,1,914.94
7860,9981,4,2,1469.48
7861,2938,1,5,804.94
7862,2926,1,5,1471.82
7863,9939,3,2,571.12
7864,2941,5,1,1075.43
7865,9953,2,5,855.9
7866,8534,2,3,246.91
7867,6746,4,3,408.59
7868,8423,1,2,182.83
7869,576,5,4,380.22
7870,468,4,2,1357.56
7871,9546,3,5,281.15
7872,2281,3,5,627.64
7873,1582,3,1,1451.48
7874,5073,4,5,473.76
7875,6159,1,2,146.61
7876,2492,1,3,577.61
7877,1928,3,1,258.02
7878,7671,3,5,1027.84
7879,9314,1,1,237.37
7880,6504,1,1,115.08
7881,7707,4,2,1393.36
7882,8776,2,5,589.64
7883,7757,1,5,233.05
7884,948,5,4,942.2
7885,2550,1,5,1154.6
7886,496,2,5,1109.98
7887,4214,5,4,462.09
7888,7812,4,5,631.67
7889,6190,4,5,389.99
7890,5920,4,2,732.89
7891,372,3,5,632.23
7892,9519,1,2,168.59
7893,4622,3,5,409.31
7894,4316,4,3,1237.69
7895,2039,5,1,1351
7896,5095,3,3,555.15
7897,6859,4,4,846.83
7898,8197,4,3,281.22
7899,892,1,2,893.32
7900,8968,1,1,131.18
7901,48,5,1,1215.94
7902,7161,4,4,1118.81
7903,8014,4,3,251.05
7904,4962,3,1,689.06
7905,5886,3,5,1232.74
7906,7187,2,4,181.25
7907,659,2,1,371.23
7908,6764,2,2,712.41
7909,9289,3,3,855.93
7910,3258,4,4,943.77
7911,7500,2,1,1476.48
7912,8862,2,4,1200.63
7913,2756,1,1,993.42
7914,225,2,4,1149.92
7915,466,3,5,1265.25
7916,297,3,3,544.7
7917,9420,5,5,788.38
7918,6388,1,5,291.99
7919,4030,1,1,1498.26
7920,2737,2,5,126.36
7921,8390,1,2,747.09
7922,3075,4,1,1326.52
7923,1045,5,4,394.99
7924,7029,5,3,510.41
7925,3190,4,5,743.09
7926,7658,4,2,1270.84
7927,603,3,4,1141.29
7928,1978,1,2,1196.78
7929,1558,2,5,310.22
7930,926,5,1,271.94
7931,379,5,5,1213.43
7932,3590,4,4,1003.65
7933,8380,3,4,389.88
7934,4549,4,5,1432.12
7935,6691,2,4,1194
7936,5971,4,2,623.04
7937,620,1,3,1073.33
7938,113,2,5,667.35
7939,9375,5,2,958.88
7940,9908,5,3,926.97
7941,3684,3,5,965.07
7942,3735,1,1,738.56
7943,7696,2,1,566.18
7944,4421,3,3,209.42
7945,9160,3,2,1340.61
7946,4665,4,2,524.31
7947,6158,4,4,1400.6
7948,8789,1,3,790.73
7949,9392,1,2,303.6
7950,9934,4,1,593.37
7951,3340,5,1,700.03
7952,5586,4,3,839.42
7953,5304,2,5,318.44
7954,8418,2,4,1367.91
7955,8075,1,1,567.05
7956,2751,5,2,938.2
7957,9749,4,3,614.71
7958,6967,3,5,1438.46
7959,1243,3,1,1462.5
7960,1747,4,1,579.35
7961,5771,1,1,1330.13
7962,963,5,3,1297.34
7963,1406,4,4,734.38
7964,5274,4,2,617.67
7965,5396,5,5,397.93
7966,2024,3,2,371.62
7967,8590,3,4,283.36
7968,2984,3,2,128.69
7969,2220,4,3,1273.62
7970,7849,3,1,813.19
7971,1304,5,1,976.3
7972,8610,1,3,350.46
7973,3189,4,5,735.81
7974,4910,5,2,1277.73
7975,426,2,4,454.19
7976,1780,2,1,1057.26
7977,9787,1,2,360.23
7978,1850,1,3,883.68
7979,956,3,1,238.39
7980,7641,1,4,191.03
7981,808,2,5,926.15
7982,4933,4,1,1464.74
7983,6156,3,4,1476.79
7984,516,5,5,181.5
7985,3539,1,5,763.82
7986,4156,5,3,994.89
7987,3246,5,5,1432.41
7988,988,5,1,992.65
7989,1197,1,4,809.97
7990,4109,4,3,414.21
7991,917,5,4,310.52
7992,807,1,4,458.38
7993,7004,1,3,233.51
7994,7975,5,4,370.61
7995,4940,4,2,396.62
7996,5716,2,4,676.45
7997,5953,1,1,583.92
7998,1541,2,5,913.56
7999,623,2,5,1316.8
8000,4148,3,4,761.87
8001,9069,2,1,341.8
8002,1275,4,5,482.36
8003,6442,5,3,793.91
8004,2971,1,4,165.4
8005,7522,2,2,1102.85
8006,3839,2,2,1082.52
8007,4065,2,4,1481.26
8008,6745,4,3,557.54
8009,9391,1,5,886.02
8010,1206,5,2,1217.78
8011,6230,1,5,1134.97
8012,977,3,5,929.01
8013,7010,2,3,874.5
8014,1247,4,2,1437.57
8015,2984,1,2,964.09
8016,7029,1,2,1143.86
8017,1269,1,2,667.42
8018,2978,1,1,658.7
8019,2710,2,3,109.34
8020,8467,3,1,1159.99
8021,939,3,5,315.93
8022,8471,1,4,711.51
8023,857,1,2,682.5
8024,116,1,1,366.65
8025,8614,4,4,430.94
8026,8562,5,4,767.82
8027,4443,3,1,256.58
8028,397,3,4,310.84
8029,563,4,5,163.9
8030,5508,5,1,1191.38
8031,4835,4,4,1216.23
8032,3029,2,5,266.82
8033,7472,1,3,167.81
8034,5706,2,2,257.41
8035,3616,2,2,1036.67
8036,8068,1,1,349.3
8037,9924,5,1,244.98
8038,8473,5,1,1054.12
8039,3897,5,1,1053.56
8040,644,4,1,1498.36
8041,1695,1,1,842.96
8042,603,1,3,193.61
8043,2410,1,3,626.33
8044,977,2,3,109.05
8045,9453,2,5,919.71
8046,2366,4,3,1115.02
8047,2342,3,5,311.31
8048,151,1,5,195.48
8049,7194,4,2,1246.36
8050,7457,5,3,620.54
8051,1041,3,4,971.93
8052,2248,3,2,169.25
8053,8850,3,3,494.84
8054,3745,2,1,729.33
8055,865,5,5,1039.59
8056,6845,1,4,1448.4
8057,3787,5,3,515.94
8058,9038,5,2,504.2
8059,1466,2,1,263.24
8060,6402,2,3,837.45
8061,1340,4,4,113.46
8062,8984,2,1,1396.57
8063,2924,1,1,1104.09
8064,7134,2,5,1060.69
8065,4022,1,4,914.71
8066,7327,2,4,1406.37
8067,3232,5,4,1159.29
8068,1379,2,3,308.26
8069,5795,5,1,387.24
8070,4846,2,3,1498.8
8071,4314,3,4,1290.94
8072,8672,5,4,538.88
8073,5891,1,5,199.64
8074,5719,5,4,394.8
8075,4867,3,2,570.77
8076,64,5,3,1246.74
8077,1979,5,1,1086.28
8078,2006,3,2,1132.22
8079,9054,2,2,293.91
8080,5566,3,1,166.92
8081,9568,2,2,648.59
8082,2712,2,2,1333.68
8083,2464,2,3,1171.13
8084,5657,3,2,263.08
8085,6381,4,3,1193.05
8086,3460,2,5,1251.04
8087,7663,4,3,1085.61
8088,9350,3,5,894.38
8089,136,1,3,1419.62
8090,3750,5,1,465.67
8091,2284,3,2,945.47
8092,8718,1,1,1474.67
8093,9327,4,1,302.05
8094,808,3,5,144.05
8095,6154,4,5,936.91
8096,4639,1,3,1165.73
8097,250,1,3,100.51
8098,8905,4,1,1156.25
8099,4528,4,3,814.16
8100,1898,4,2,552.43
8101,6925,3,3,822.37
8102,4943,4,3,1493.3
8103,5481,4,4,278.18
8104,380,5,1,998.95
8105,5564,4,2,201.91
8106,3611,1,3,608.65
8107,4435,5,1,1311.06
8108,7330,2,4,584.61
8109,4036,4,4,1102.49
8110,6293,2,1,780.63
8111,9530,5,2,389.5
8112,9351,5,3,910.36
8113,1317,1,5,1144.49
8114,320,3,5,828.14
8115,1217,5,4,462.21
8116,6077,1,1,337.46
8117,482,2,1,338.58
8118,376,1,2,199.95
8119,3911,3,4,1409.65
8120,1404,5,3,808.67
8121,9623,1,5,1211.01
8122,4591,1,3,646.75
8123,6250,5,5,551.14
8124,3446,2,4,567.49
8125,728,3,1,401.11
8126,792,4,1,1336.61
8127,21,1,1,568.38
8128,5531,1,4,540.24
8129,1787,1,4,1029.48
8130,5684,4,4,771.6
8131,7648,2,1,748.4
8132,509,3,5,550.88
8133,6373,5,5,865.93
8134,7548,3,4,341.08
8135,4052,2,1,1426.08
8136,3548,2,1,639.51
8137,9299,3,4,421.48
8138,72,3,5,832.57
8139,4255,5,3,166.28
8140,765,1,5,1372.22
8141,8201,2,5,288.19
8142,289,4,3,152.75
8143,5884,4,2,160.65
8144,3868,5,2,878.19
8145,9044,5,5,521.09
8146,4587,3,2,1496.94
8147,7692,1,1,1069.65
8148,7624,5,3,1318.66
8149,9413,2,4,455.99
8150,9440,4,1,1207.8
8151,722,3,4,892.8
8152,6994,4,1,764.4
8153,8338,5,1,857.54
8154,4045,5,4,1060.38
8155,2708,2,1,815.14
8156,2067,4,4,1017.51
8157,9527,4,1,1143.34
8158,5602,1,4,103.96
8159,4780,5,1,1392.14
8160,4850,2,5,554.51
8161,3959,3,4,343.7
8162,2104,3,2,1451.28
8163,164,3,1,895.13
8164,8381,2,3,1014.06
8165,1189,4,1,1136.92
8166,5267,3,3,128.58
8167,4767,4,1,264.9
8168,7520,3,4,720.88
8169,2355,5,5,1254.48
8170,1049,3,2,283.64
8171,2010,5,5,443.41
8172,6537,1,4,679.3
8173,9515,2,3,1416.68
8174,4964,5,5,416.13
8175,4347,5,4,822.97
8176,7984,4,3,284.71
8177,61,4,5,1321.74
8178,9521,2,5,416.21
8179,7040,3,3,513.07
8180,5979,3,5,381.61
8181,1206,2,1,846.44
8182,7789,5,5,756.66
8183,5785,3,2,903.14
8184,5744,4,4,1203.26
8185,1908,5,3,1387.75
8186,6725,1,2,1275.86
8187,2386,5,2,328
8188,6092,5,1,1454.1
8189,7622,3,4,600.88
8190,2828,2,3,202.92
8191,6077,3,3,1462.19
8192,9098,2,3,1180.97
8193,9099,3,5,360.76
8194,9261,1,4,216.97
8195,6627,5,4,1181.39
8196,1553,1,2,259.92
8197,33,3,2,1310.51
8198,3932,4,1,281.87
8199,6468,3,3,681.11
8200,2001,1,3,403.3
8201,5794,4,3,430.04
8202,5240,2,1,478.54
8203,967,2,5,1183.92
8204,1859,3,2,1004.99
8205,2686,1,5,618.58
8206,5981,1,5,252.89
8207,3276,3,1,964.76
8208,7429,2,5,805.06
8209,1404,3,5,1313.58
8210,4144,4,2,988.29
8211,2632,1,4,122.04
8212,4976,3,1,742.22
8213,6548,3,5,418.79
8214,5313,5,1,550.49
8215,610,1,5,1432.7
8216,5918,3,4,1482.4
8217,7069,5,3,864.31
8218,2802,1,5,1098.77
8219,6235,2,2,1440.71
8220,904,2,1,697.23
8221,2008,3,3,1443.3
8222,8721,5,3,1405.21
8223,9501,4,1,1349.5
8224,4446,1,1,399.32
8225,7061,2,5,440.02
8226,7989,4,3,655.52
8227,8779,2,5,223.58
8228,2690,3,3,770.05
8229,9978,5,3,351.16
8230,4293,3,2,883.29
8231,8035,2,3,850.73
8232,4689,5,2,258.39
8233,4391,4,5,974.83
8234,1564,4,5,590.45
8235,7170,1,5,884
8236,8598,3,5,354.45
8237,897,4,2,1054.39
8238,3179,4,2,678.78
8239,4336,4,5,927.56
8240,9514,4,4,1136.59
8241,1269,4,1,263.44
8242,935,1,2,358.67
8243,4867,2,1,518.71
8244,9770,5,4,908.74
8245,8348,3,4,746.74
8246,8571,4,4,199.37
8247,898,3,1,1351.74
8248,7523,3,1,307.68
8249,9940,4,3,1152.08
8250,5579,5,4,408.82
8251,8137,2,3,808.85
8252,6977,4,4,460.06
8253,6629,2,4,1234.66
8254,8578,4,2,824.18
8255,2203,5,5,1034.46
8256,8050,1,1,567.37
8257,4870,1,3,1314.81
8258,6251,2,4,255.48
8259,2594,3,1,1208.71
8260,110,4,5,1196.7
8261,3400,1,4,332.28
8262,2481,5,2,882.08
8263,8724,5,2,1371.54
8264,1498,4,2,827.59
8265,1058,5,1,156.81
8266,7129,4,4,826.5
8267,5908,5,4,455.92
8268,865,1,1,165.91
8269,3294,3,3,1410.58
8270,4324,5,2,152.57
8271,7810,3,2,1216.94
8272,1961,1,4,1356.19
8273,9701,2,5,1012.72
8274,8553,2,5,667.06
8275,5130,2,4,1293.88
8276,9627,1,3,975.31
8277,6851,5,1,281.18
8278,1888,1,5,935.54
8279,4215,3,2,1187.75
8280,9028,3,4,453.1
8281,9802,1,3,1039.04
8282,446,1,3,185.66
8283,5121,2,1,1167.11
8284,5441,2,1,878.78
8285,2332,2,4,123.24
8286,1300,2,3,166.36
8287,8465,4,5,1420.98
8288,5336,5,5,599.24
8289,2063,4,2,606.01
8290,6332,5,5,745.66
8291,7678,1,2,1403.34
8292,4642,2,5,915.75
8293,6931,5,4,1356.98
8294,4563,4,2,914.17
8295,4304,3,4,218.04
8296,4622,3,2,1126.04
8297,5576,3,2,1091.31
8298,2486,3,1,163.88
8299,2762,3,5,1133.81
8300,3343,5,1,513.82
8301,9371,4,5,707.92
8302,3613,4,5,1480.15
8303,531,5,2,790.03
8304,9041,5,4,1026.72
8305,1652,2,1,1422.56
8306,2605,4,2,868.44
8307,1059,3,5,600.53
8308,7453,2,5,1428.99
8309,7858,5,5,1248.35
8310,9313,5,2,468.97
8311,3893,1,4,1407.95
8312,7445,5,1,1371.05
8313,7687,2,3,407.2
8314,7843,3,2,688.4
8315,3519,4,3,955.07
8316,2255,1,2,1206.25
8317,131,4,1,1347.47
8318,2169,3,3,446.2
8319,7109,4,3,1243.66
8320,395,4,1,739.8
8321,1290,4,4,931.54
8322,482,3,5,1026.18
8323,4599,5,2,763.53
8324,4178,1,1,410.44
8325,85,5,2,1126.28
8326,5937,1,3,1415.84
8327,2321,3,4,392.86
8328,6809,3,3,1261.35
8329,3574,2,4,1036.31
8330,4061,1,2,1165.61
8331,6337,4,5,179.93
8332,3542,4,4,1032.52
8333,8640,4,2,508.24
8334,9256,3,3,1331.96
8335,1435,2,4,1327.24
8336,8556,4,5,1477.69
8337,3938,5,3,199.55
8338,5439,5,2,477.85
8339,8176,3,2,442.81
8340,8787,4,4,837.45
8341,7372,1,1,1095.29
8342,6541,2,3,417.8
8343,8174,4,1,130.85
8344,9064,2,4,425.61
8345,7968,4,2,1486.63
8346,7840,2,2,351.93
8347,7883,1,1,1202.37
8348,3506,3,4,337.86
8349,7067,5,3,1333.98
8350,8282,2,2,1436.74
8351,2308,2,1,1434.89
8352,2866,3,5,120.44
8353,3383,2,5,1457.67
8354,9203,2,2,1199.9
8355,3856,3,2,527.66
8356,4107,3,4,1222.83
8357,7564,4,2,432.52
8358,7520,1,2,117.5
8359,5601,2,2,177.06
8360,7843,1,5,1120.85
8361,9364,3,1,513.04
8362,6737,5,4,1177.78
8363,1572,5,2,921.6
8364,2490,3,3,1088.58
8365,674,5,3,590.8
8366,7929,2,2,416.9
8367,3390,2,1,503.43
8368,1811,3,3,473.41
8369,1955,1,3,413.8
8370,3610,3,2,707.32
8371,1094,5,5,1216.07
8372,248,3,4,1304.8
8373,8292,1,1,439.73
8374,2041,4,1,491.79
8375,7817,3,4,1149.24
8376,1510,3,3,411.29
8377,9344,4,1,1419.4
8378,7241,4,1,517.06
8379,1187,5,5,886.58
8380,7907,3,2,696.45
8381,7946,5,4,1156.54
8382,4125,5,2,690.02
8383,3662,4,5,534.26
8384,3581,2,3,747.77
8385,3793,3,2,936.17
8386,3002,1,5,116.55
8387,6100,2,3,521.96
8388,7745,5,5,152.34
8389,7749,2,2,1411.87
8390,5962,4,1,501.07
8391,5322,4,1,1371.22
8392,8451,2,2,384.33
8393,6677,1,3,1422.01
8394,5479,1,4,104.27
8395,4132,2,5,319.4
8396,7216,1,3,738.26
8397,9902,1,1,1322.1
8398,8500,1,2,230.9
8399,450,5,3,550.68
8400,296,2,5,234.09
8401,1593,5,2,277.47
8402,7080,4,2,710.76
8403,5840,4,5,433.29
8404,2799,3,5,1286.74
8405,9775,3,2,1024.28
8406,5149,2,4,613.48
8407,8245,3,5,313.69
8408,3001,5,2,1465.74
8409,1010,4,5,709.15
8410,2759,5,2,173.36
8411,8091,2,3,1474.26
8412,3435,2,1,1078.33
8413,3568,4,5,661.14
8414,8045,1,2,270.69
8415,3141,2,3,964.39
8416,3756,2,4,565.22
8417,327,3,5,1119.58
8418,5093,5,2,421.81
8419,1501,1,5,711.45
8420,3608,2,3,1343.87
8421,3412,4,2,368.22
8422,5495,1,4,767.22
8423,702,3,3,436.72
8424,6189,1,3,135.42
8425,3784,4,5,563.77
8426,477,3,4,366.49
8427,3043,3,2,1339.91
8428,7546,5,2,974.4
8429,3415,1,2,907.3
8430,9399,1,4,1106.23
8431,9467,1,4,806.55
8432,5859,2,2,560.83
8433,6664,2,1,1348.96
8434,4296,1,2,739.09
8435,8736,3,4,1054.04
8436,5699,1,1,589.27
8437,157,3,3,725.01
8438,5002,2,4,1299.71
8439,5873,3,1,1184.76
8440,7082,1,5,168.02
8441,251,3,2,479.48
8442,1105,1,5,295.22
8443,7888,3,5,714.77
8444,6181,3,3,213.89
8445,471,5,1,1309.14
8446,3596,4,3,1228.46
8447,2522,2,3,774.57
8448,2780,4,1,796.23
8449,7104,5,1,168.83
8450,5384,3,5,1242.48
8451,4044,4,5,429.62
8452,1601,4,1,1030.85
8453,7784,2,2,884.73
8454,5922,4,5,148.94
8455,9726,3,2,266.37
8456,5858,1,5,452.19
8457,2728,1,1,784.03
8458,1500,5,5,650.16
8459,2715,3,4,1414.86
8460,2799,1,4,1181.52
8461,7206,5,4,338.31
8462,6018,3,3,302.49
8463,3348,2,5,542.23
8464,5359,1,4,1011.66
8465,8253,2,4,1206.75
8466,2088,1,2,102.65
8467,6013,3,5,1494.64
8468,7477,1,3,231.43
8469,6066,3,3,899.6
8470,8590,3,5,169.53
8471,793,5,1,263.78
8472,5708,4,3,217.98
8473,9202,2,1,1252.36
8474,893,2,2,482.28
8475,2623,2,5,441.09
8476,912,1,5,1277.04
8477,3922,4,4,321.51
8478,3956,3,5,464.21
8479,3190,1,3,295.84
8480,771,5,5,1309.24
8481,523,2,5,848.7
8482,4307,3,3,970.94
8483,6516,2,4,1449.62
8484,7887,3,3,1180.49
8485,9696,4,1,277.55
8486,3085,1,5,684.05
8487,2265,1,2,954.67
8488,5757,1,2,1252.92
8489,3058,1,1,594.04
8490,5624,1,2,1289.38
8491,2355,4,4,584.09
8492,3663,3,5,750.31
8493,6006,1,3,1373.83
8494,6745,4,1,585.04
8495,8158,4,1,547.58
8496,1945,2,3,1116.74
8497,8595,4,4,1118.94
8498,1400,5,3,1028.12
8499,2205,2,3,1038.64
8500,6626,3,3,221.87
8501,461,1,2,1187.64
8502,9934,5,4,912.73
8503,1467,3,4,1215.69
8504,7948,1,1,530.04
8505,8903,5,5,1078.57
8506,1430,5,4,962.82
8507,8268,1,5,1135.43
8508,126,1,3,1344.99
8509,5449,4,4,263.12
8510,808,1,5,336.97
8511,256,2,5,1067.54
8512,9122,4,1,633.52
8513,3807,1,4,882.07
8514,1580,5,2,1420.64
8515,1108,2,4,1069.12
8516,2009,4,4,647.78
8517,4649,2,2,514.11
8518,1882,1,4,998.34
8519,8500,3,3,689.11
8520,7037,5,2,1072.4
8521,8460,3,1,1030.17
8522,1947,4,2,977.7
8523,2719,5,1,1373.92
8524,965,5,4,808.57
8525,7384,3,2,1460.13
8526,7628,1,3,351.8
8527,835,2,3,992.16
8528,6045,5,4,414.15
8529,6484,4,1,1364.85
8530,8023,5,2,988.14
8531,1422,2,4,575.48
8532,4962,3,4,927.38
8533,2744,1,4,981.27
8534,6445,5,5,974.3
8535,1961,3,4,483.41
8536,4035,2,1,732.68
8537,4176,1,3,935.6
8538,7133,4,5,1393.35
8539,1322,2,5,714.28
8540,9550,3,1,1276.73
8541,4100,1,3,826.24
8542,1509,4,2,418.95
8543,6727,3,4,979.82
8544,7019,3,3,1374.35
8545,1979,5,4,954.49
8546,8287,5,5,815.35
8547,7677,1,5,697.3
8548,7853,2,2,1317.62
8549,1494,1,1,577.18
8550,1550,3,5,677.68
8551,7056,3,2,1291.45
8552,4007,3,5,145.71
8553,7328,3,4,844.8
8554,7455,5,1,1490.56
8555,9321,2,5,1194.38
8556,8083,4,4,805.35
8557,9246,2,3,806.23
8558,1887,2,1,1307.43
8559,2368,1,2,756.6
8560,2480,1,3,808.23
8561,5898,1,3,1028.74
8562,5559,1,5,1475.19
8563,6574,5,3,119.68
8564,3177,1,4,997.62
8565,1386,5,1,1012.55
8566,7812,2,3,295.39
8567,663,5,5,1310.74
8568,160,4,3,1472.48
8569,714,5,5,258.61
8570,2015,3,5,787.6
8571,4645,1,5,854.77
8572,9258,4,4,1083.28
8573,5256,1,1,509.6
8574,1425,2,3,1149.78
8575,2448,1,4,456.48
8576,166,3,2,1474.72
8577,9924,4,5,975.08
8578,9457,3,4,522.21
8579,5912,2,2,274.88
8580,7277,5,5,1120.13
8581,4737,5,3,1149.88
8582,4712,3,1,1449.01
8583,7760,4,4,905.02
8584,9434,3,3,141.69
8585,141,2,5,1455.94
8586,9020,1,1,207.2
8587,3571,2,5,442.55
8588,3361,5,4,1461.02
8589,3153,4,4,1007.78
8590,4852,3,3,1311.9
8591,640,2,5,435.84
8592,7108,4,4,359.74
8593,5741,2,4,385.63
8594,9739,4,4,760.46
8595,3250,2,3,197.6
8596,1831,4,2,138.02
8597,8703,2,1,898.52
8598,1198,2,4,1492.57
8599,2476,4,4,1347.07
8600,2778,3,1,1250.78
8601,4562,1,4,125.45
8602,5198,2,5,747.08
8603,7249,2,3,1187.44
8604,1972,1,5,852.96
8605,2984,3,5,251.01
8606,1219,4,1,618.84
8607,4436,4,4,1423.59
8608,5709,2,2,1324.74
8609,314,1,4,576.27
8610,9403,5,4,269.87
8611,2959,4,1,924.33
8612,729,1,5,1137.49
8613,186,1,1,1496.72
8614,9296,3,2,965.37
8615,9149,1,2,1351.06
8616,8829,1,3,149.58
8617,4663,5,4,223.38
8618,6388,3,3,1153.62
8619,2138,4,5,425.58
8620,400,4,4,484.74
8621,9231,3,2,397.23
8622,6053,1,2,1016.31
8623,7609,4,2,773.1
8624,6101,2,2,1105.4
8625,4665,3,5,772.07
8626,4646,1,5,1032.41
8627,4756,1,4,391.28
8628,1524,1,5,626.55
8629,113,2,3,1321.38
8630,5294,1,4,504.59
8631,115,2,2,1446.59
8632,6105,5,2,1046.89
8633,8482,4,4,680.24
8634,7309,1,2,1290.52
8635,5459,3,5,1386.18
8636,9090,5,5,201.46
8637,4092,5,1,624.46
8638,762,4,3,925.93
8639,1688,5,1,929.35
8640,6838,2,3,672.94
8641,8051,2,1,891.45
8642,9573,4,5,852.09
8643,5338,2,2,727.8
8644,4528,2,4,397.83
8645,5337,5,5,530.95
8646,751,3,2,1399.08
8647,3338,3,1,128.25
8648,374,2,1,1254.47
8649,3595,4,2,798.3
8650,5362,4,1,593.09
8651,6354,4,5,849.06
8652,1574,4,2,535.11
8653,463,1,4,157.06
8654,3266,3,5,1185.49
8655,7594,5,1,793.53
8656,5760,4,3,654.76
8657,1005,4,1,975.75
8658,4732,5,2,1249.45
8659,5679,4,3,392.1
8660,9806,1,2,1075.44
8661,1751,3,3,613.78
8662,524,1,2,592.52
8663,938,1,5,493.63
8664,8031,3,1,485.82
8665,5936,4,4,1493.53
8666,2333,1,3,1270.26
8667,9180,5,1,1246.53
8668,6516,3,4,1032.27
8669,601,5,5,177.61
8670,9144,1,4,1308.69
8671,8079,2,1,730.76
8672,2412,1,1,1240.8
8673,3522,1,4,1328.67
8674,9690,3,5,1203.44
8675,9576,5,2,657.28
8676,5222,4,4,522.9
8677,5894,3,3,1309.36
8678,5308,4,4,768.29
8679,5069,1,1,1429.14
8680,2812,3,5,1475.4
8681,6007,3,5,1344.11
8682,1832,5,1,571.56
8683,9228,3,4,1197.86
8684,2930,4,5,1170.27
8685,5921,3,1,213.23
8686,5243,1,2,347.45
8687,2873,2,3,808.72
8688,9721,3,4,1080.74
8689,3505,3,1,987.95
8690,8695,4,2,1013.28
8691,2914,1,5,1137.33
8692,2123,5,2,704.25
8693,3747,4,3,1178.26
8694,2693,4,1,1480.73
8695,4304,2,1,732.68
8696,38,2,4,941.11
8697,5058,1,2,952.54
8698,9928,2,5,734.93
8699,3376,1,5,974.85
8700,6234,4,2,994.12
8701,3109,5,4,802.48
8702,9285,2,5,451.37
8703,1299,3,4,115.81
8704,3013,3,1,1226
8705,9748,5,2,757.48
8706,61,1,5,882.96
8707,3770,4,1,123.11
8708,3171,5,2,1447.45
8709,588,3,4,418.13
8710,3837,1,4,1474.51
8711,4707,2,1,1118.17
8712,2050,1,3,641.72
8713,6822,5,3,537.75
8714,33,2,1,815.18
8715,6248,2,4,813
8716,9590,3,4,401.11
8717,2623,5,2,212
8718,817,5,1,135.9
8719,8549,4,2,1182.13
8720,9412,5,1,1214.49
8721,9092,4,2,151.71
8722,7769,4,5,1378.16
8723,7239,5,3,1311.09
8724,1445,5,4,1133.03
8725,9837,4,5,1074.12
8726,4579,2,4,394.61
8727,1630,1,1,916.31
8728,8649,3,4,1317.22
8729,2565,3,3,1359.67
8730,756,5,5,266.67
8731,8935,5,1,1173.14
8732,2360,5,5,631.52
8733,7150,4,1,705.2
8734,4214,4,2,755.22
8735,8188,3,1,1296.92
8736,2571,4,3,131.62
8737,5582,3,1,914.64
8738,660,1,1,847.27
8739,5493,4,4,323.77
8740,2014,3,2,1354.57
8741,3033,3,1,1427.54
8742,4079,3,2,1212.09
8743,2575,3,4,1378.11
8744,3458,5,4,308.73
8745,1397,1,3,880.88
8746,3438,4,5,818.24
8747,1018,5,3,423.23
8748,8576,1,3,566.14
8749,7854,4,4,577.41
8750,846,1,5,869.72
8751,1029,4,5,139.14
8752,8467,3,5,1217.03
8753,3354,4,3,904.67
8754,4677,2,3,1078.92
8755,7256,5,3,1250.84
8756,7243,1,3,209.02
8757,7615,2,1,755.52
8758,4302,3,3,1160.41
8759,951,3,2,206.19
8760,6273,2,2,950.02
8761,7108,5,2,1420.75
8762,1799,2,1,1019.45
8763,7655,5,2,1371.26
8764,4160,1,2,499.94
8765,8292,1,1,483.07
8766,5871,4,4,931.92
8767,7371,1,3,536.49
8768,1171,4,3,1211.89
8769,8990,3,1,527.93
8770,5814,5,4,408.35
8771,5705,4,4,558.44
8772,6118,1,2,1408.09
8773,7007,4,4,1229.18
8774,8912,4,5,424.81
8775,9476,2,5,1129.13
8776,7231,4,5,687.4
8777,5281,2,2,123.54
8778,6306,3,5,360.86
8779,7556,1,2,1109.12
8780,2670,1,3,1455.14
8781,4311,4,4,1409.22
8782,5631,4,2,1102.8
8783,1754,3,3,843.93
8784,2029,3,5,501.15
8785,9032,1,2,1005.15
8786,380,4,2,373.25
8787,9494,4,5,645.42
8788,4229,4,4,1196.49
8789,9656,1,5,866.34
8790,9238,4,3,629.68
8791,2289,4,5,879.27
8792,6250,3,2,582.36
8793,381,4,4,615.95
