order_id,customer_id,order_date,total_amount
8412,999,2025-01-03,1443.45
8413,5116,2025-01-13,1156.14
8414,4768,2025-01-04,1061.41
8415,8104,2025-01-14,1252.19
8416,9900,2025-01-12,1566.38
8417,8383,2025-01-12,1541.86
8418,609,2025-01-01,1079.45
8419,7529,2025-01-20,1105.32
8420,7495,2025-01-10,402.02
8421,5585,2025-01-14,1804.61
8422,2713,2025-01-05,1296.51
8423,455,2025-01-16,480.76
8424,7915,2025-01-17,1846.16
8425,9640,2025-01-23,1069.65
8426,3167,2025-01-17,426.12
8427,6053,2025-01-22,1367.29
8428,1187,2025-01-08,874.07
8429,682,2025-01-20,1262.63
8430,9315,2025-01-05,1169.67
8431,3538,2025-01-18,1546.76
8432,332,2025-01-12,1495.46
8433,587,2025-01-22,371.66
8434,2670,2025-01-10,221.51
8435,1017,2025-01-11,1569.48
8436,95,2025-01-05,822.8
8437,3067,2025-01-13,426.61
8438,3263,2025-01-04,370.66
8439,8141,2025-01-21,1087.7
8440,7990,2025-01-08,235.85
8441,4117,2025-01-01,1989.77
8442,8370,2025-01-06,374.4
8443,2816,2025-01-03,544.01
8444,9821,2025-01-03,1720.39
8445,9405,2025-01-08,1318.23
8446,5605,2025-01-15,348.8
8447,8364,2025-01-02,1020.49
8448,9351,2025-01-03,1038.64
8449,9170,2025-01-11,790.16
8450,4547,2025-01-02,1321.06
8451,8318,2025-01-12,1526.3
8452,8477,2025-01-24,376.14
8453,3346,2025-01-04,783.72
8454,5018,2025-01-25,1167.25
8455,4495,2025-01-20,240.2
8456,3181,2025-01-24,1817.75
8457,6726,2025-01-18,1141.17
8458,3148,2025-01-25,1274.52
8459,4452,2025-01-10,1973.58
8460,4455,2025-01-01,208.71
8461,1583,2025-01-04,913.75
8462,6896,2025-01-15,1326.03
8463,8378,2025-01-01,706.46
8464,567,2025-01-06,637.05
8465,2234,2025-01-23,879.16
8466,5452,2025-01-24,1197.2
8467,2578,2025-01-22,1817.19
8468,5959,2025-01-19,1411.78
8469,7362,2025-01-26,1694.9
8470,3464,2025-01-09,1244.68
8471,1528,2025-01-01,861.12
8472,951,2025-01-14,1560.39
8473,950,2025-01-17,1158.97
8474,9894,2025-01-15,1605.43
8475,2419,2025-01-10,1401.86
8476,3041,2025-01-11,1000.91
8477,3512,2025-01-22,864.81
8478,3964,2025-01-11,1612.09
8479,8170,2025-01-05,1587.95
8480,1292,2025-01-10,781.19
8481,9319,2025-01-03,1056.84
8482,4694,2025-01-11,457.47
8483,7303,2025-01-02,1544.28
8484,2102,2025-01-07,1956.36
8485,2665,2025-01-23,383.35
8486,5550,2025-01-24,334.84
8487,3021,2025-01-16,1613.22
8488,9928,2025-01-25,1901.1
8489,5177,2025-01-21,1487.11
8490,9885,2025-01-05,982.11
8491,2729,2025-01-03,1222.32
8492,5972,2025-01-18,1833.79
8493,4344,2025-01-23,1246.52
8494,3341,2025-01-24,567.64
8495,5534,2025-01-11,856.57
8496,9406,2025-01-19,291.63
8497,8913,2025-01-19,1297.55
8498,1365,2025-01-25,801.19
8499,7042,2025-01-07,1543.06
8500,7350,2025-01-09,682.83
8501,2028,2025-01-21,706.91
8502,7718,2025-01-23,1937.28
8503,6434,2025-01-03,1187.37
8504,1626,2025-01-20,1736.37
8505,2436,2025-01-24,1269.9
8506,3242,2025-01-19,1535.37
8507,7282,2025-01-24,299.44
8508,9757,2025-01-19,1179.54
8509,8929,2025-01-03,863.66
8510,5857,2025-01-05,1246.94
8511,1662,2025-01-16,1120.64
8512,7328,2025-01-23,357.12
8513,6557,2025-01-04,949.31
8514,1752,2025-01-26,1664.59
8515,8341,2025-01-16,1061.03
8516,6628,2025-01-01,952.3
8517,2025,2025-01-05,423.5
8518,6191,2025-01-10,1560.02
8519,340,2025-01-03,870.39
8520,312,2025-01-12,1354.82
8521,218,2025-01-24,1164.63
8522,3307,2025-01-25,691.96
8523,4182,2025-01-18,1363.79
8524,604,2025-01-16,225.84
8525,2541,2025-01-23,1413.4
8526,7281,2025-01-06,761.65
8527,1090,2025-01-21,1030.98
8528,9988,2025-01-03,743.55
8529,7380,2025-01-06,455.28
8530,8496,2025-01-08,312.77
8531,5961,2025-01-26,1929.01
8532,7234,2025-01-21,1701.47
8533,4556,2025-01-03,1281.5
8534,3226,2025-01-14,1014.7
8535,122,2025-01-03,1996.4
8536,8150,2025-01-26,1165.83
8537,1820,2025-01-16,1516.97
8538,1864,2025-01-26,1315.13
8539,3056,2025-01-03,1733.99
8540,4805,2025-01-02,872.28
8541,3484,2025-01-10,984.68
8542,2063,2025-01-04,1699.68
8543,280,2025-01-06,1630.49
8544,200,2025-01-09,323.34
8545,1057,2025-01-04,1263.09
8546,9408,2025-01-13,1047.97
8547,5161,2025-01-09,1004.75
8548,2416,2025-01-20,239.73
8549,635,2025-01-23,1440.44
8550,2574,2025-01-15,768.43
8551,2135,2025-01-14,1876.39
8552,2560,2025-01-13,687.66
8553,59,2025-01-24,997.5
8554,8510,2025-01-14,1277.45
8555,4196,2025-01-10,357.16
8556,5962,2025-01-09,1710.17
8557,5944,2025-01-05,1545.97
8558,8485,2025-01-06,406.92
8559,5949,2025-01-16,1644.34
8560,6201,2025-01-12,1819.75
8561,6859,2025-01-24,1820.87
8562,4530,2025-01-26,774.4
8563,881,2025-01-21,260.21
8564,3966,2025-01-09,1937.65
8565,7312,2025-01-02,470.49
8566,6275,2025-01-13,580.61
8567,5451,2025-01-19,908.98
8568,2537,2025-01-04,767.52
8569,6646,2025-01-14,1296.54
8570,5751,2025-01-09,927.24
8571,8388,2025-01-20,388.34
8572,2208,2025-01-25,1315.54
8573,8057,2025-01-21,601.69
8574,8476,2025-01-13,945.62
8575,3290,2025-01-22,867.87
8576,9200,2025-01-20,864.31
8577,937,2025-01-03,1201.69
8578,7798,2025-01-17,1701.5
8579,2692,2025-01-15,205.92
8580,6906,2025-01-25,1641.41
8581,3883,2025-01-09,1744.92
8582,5685,2025-01-08,949.02
8583,8221,2025-01-03,405.78
8584,8788,2025-01-14,1277.44
8585,2558,2025-01-03,228.32
8586,277,2025-01-22,1626.65
8587,3439,2025-01-14,1429.06
8588,2729,2025-01-18,213.57
8589,4439,2025-01-26,1454.73
8590,3489,2025-01-13,1806.08
8591,2240,2025-01-20,1081.58
8592,4912,2025-01-06,945.98
8593,6104,2025-01-06,1275.07
8594,2556,2025-01-06,1246.31
8595,8728,2025-01-01,982.63
8596,6052,2025-01-26,470.66
8597,12,2025-01-04,1854.01
8598,2542,2025-01-16,254.44
8599,5040,2025-01-26,927.06
8600,7453,2025-01-05,1534.12
8601,1573,2025-01-03,1580.23
8602,5233,2025-01-04,845.11
8603,2245,2025-01-20,1570.63
8604,6611,2025-01-01,1096.19
8605,5749,2025-01-24,875.36
8606,9383,2025-01-13,241.17
8607,9220,2025-01-26,373.89
8608,6924,2025-01-11,1642.66
8609,2292,2025-01-03,481.27
8610,8952,2025-01-23,846.68
8611,9764,2025-01-13,690
8612,8048,2025-01-21,1967.5
8613,4589,2025-01-01,1211.24
8614,1921,2025-01-22,1826.92
8615,9038,2025-01-07,1481.8
8616,4686,2025-01-14,854.01
8617,8203,2025-01-16,300.3
8618,5334,2025-01-06,1791.12
8619,4391,2025-01-25,369.54
8620,8390,2025-01-20,1272.11
8621,310,2025-01-15,621.93
8622,4963,2025-01-03,1884.77
8623,1521,2025-01-16,487.19
8624,6689,2025-01-20,1484.14
8625,1061,2025-01-08,322
8626,3149,2025-01-26,334.78
8627,2762,2025-01-12,1515.47
8628,142,2025-01-08,1239.28
8629,3860,2025-01-21,288.26
8630,7374,2025-01-12,250
8631,4421,2025-01-11,763.11
8632,2600,2025-01-17,942.14
8633,2826,2025-01-22,832.24
8634,8228,2025-01-25,676.95
8635,5643,2025-01-24,575.34
8636,7625,2025-01-19,384.93
8637,807,2025-01-19,1896.68
8638,2605,2025-01-03,1988.62
8639,7777,2025-01-20,892.62
8640,3644,2025-01-06,795.87
8641,324,2025-01-13,1340.26
8642,8446,2025-01-06,750.93
8643,8408,2025-01-12,1287.26
8644,5167,2025-01-02,1056.04
8645,1679,2025-01-13,1356.71
8646,987,2025-01-11,1370.53
8647,8805,2025-01-01,245.88
8648,1423,2025-01-09,699.73
8649,7164,2025-01-13,380.41
8650,5737,2025-01-20,298.17
8651,7101,2025-01-04,464.84
8652,9250,2025-01-16,543.23
8653,4488,2025-01-25,552.45
8654,2274,2025-01-13,1451.31
8655,8744,2025-01-19,1407.27
8656,5654,2025-01-19,658.57
8657,8053,2025-01-05,283.2
8658,4871,2025-01-20,1096.3
8659,4300,2025-01-23,1115.27
8660,459,2025-01-23,1986.95
8661,3484,2025-01-04,1306.78
8662,6880,2025-01-19,499.5
8663,2308,2025-01-20,1094.6
8664,3597,2025-01-20,653.35
8665,926,2025-01-18,1946.08
8666,1898,2025-01-03,457.77
8667,2620,2025-01-22,831.94
8668,412,2025-01-09,658.64
8669,1521,2025-01-26,859.16
8670,4123,2025-01-02,1141.05
8671,6521,2025-01-24,741.91
8672,469,2025-01-02,341.76
8673,7389,2025-01-13,1167.4
8674,5900,2025-01-07,382.4
8675,6111,2025-01-20,1299.39
8676,1593,2025-01-23,804.81
8677,9742,2025-01-21,1328.63
8678,2776,2025-01-17,1810.71
8679,4408,2025-01-14,1862.13
8680,6959,2025-01-08,1018.85
8681,2206,2025-01-07,589.05
8682,5580,2025-01-02,1477.48
8683,727,2025-01-17,1047.33
8684,9593,2025-01-13,1642.95
8685,5162,2025-01-02,1862.87
8686,4953,2025-01-14,1857.26
8687,7016,2025-01-19,238.51
8688,1199,2025-01-07,1593.06
8689,476,2025-01-09,791.91
8690,4292,2025-01-03,658.1
8691,2841,2025-01-21,308.51
8692,195,2025-01-09,509.64
8693,3692,2025-01-08,312.55
8694,6775,2025-01-01,728.05
8695,2929,2025-01-11,1967.05
8696,1242,2025-01-03,292.69
8697,9801,2025-01-16,788.17
8698,1133,2025-01-26,1154.64
8699,8864,2025-01-08,1467.41
8700,5224,2025-01-03,913.75
8701,9181,2025-01-05,337.08
8702,5393,2025-01-03,1878.74
8703,7269,2025-01-26,1936.41
8704,4115,2025-01-21,1108.75
8705,4579,2025-01-06,1212.51
8706,4721,2025-01-21,1319.95
8707,6144,2025-01-17,1950.7
8708,4623,2025-01-07,1904.49
8709,5684,2025-01-20,749.91
8710,9781,2025-01-26,1346.08
8711,5755,2025-01-11,1233.53
8712,666,2025-01-16,559.83
8713,3254,2025-01-20,1258.9
8714,8239,2025-01-24,935.25
8715,1012,2025-01-01,566.74
8716,7145,2025-01-10,1233.12
8717,714,2025-01-03,1638.59
8718,3704,2025-01-25,694.11
8719,3311,2025-01-01,989.82
8720,4740,2025-01-01,812.73
8721,9350,2025-01-01,1559.34
8722,6374,2025-01-15,528.89
8723,8369,2025-01-22,888.01
8724,986,2025-01-07,667.49
8725,9964,2025-01-13,349.61
8726,8363,2025-01-19,203.14
8727,5446,2025-01-20,436.91
8728,857,2025-01-17,785.52
8729,2386,2025-01-02,1423.99
8730,5649,2025-01-21,729.87
8731,2330,2025-01-02,1947.22
8732,6466,2025-01-10,216.74
8733,2242,2025-01-06,606.69
8734,5965,2025-01-06,937.77
8735,4106,2025-01-04,996.44
8736,3292,2025-01-17,750.26
8737,2242,2025-01-08,752.14
8738,9160,2025-01-15,204.26
8739,737,2025-01-01,1175.39
8740,5945,2025-01-09,1611.39
8741,8420,2025-01-10,1269.04
8742,4325,2025-01-06,471.46
8743,41,2025-01-20,979.11
8744,6697,2025-01-02,1117.85
8745,7002,2025-01-15,889.08
8746,7795,2025-01-15,1711.29
8747,3245,2025-01-10,478.77
8748,3871,2025-01-15,646.17
8749,7173,2025-01-06,586.33
8750,5003,2025-01-10,1395.45
8751,405,2025-01-12,657.08
8752,4723,2025-01-22,955.94
8753,2868,2025-01-03,838.64
8754,9649,2025-01-16,435.11
8755,8733,2025-01-24,605.48
8756,3080,2025-01-21,1047.95
8757,590,2025-01-22,490.31
8758,8916,2025-01-02,1446.84
8759,3155,2025-01-06,1325.53
8760,4455,2025-01-10,1026.04
8761,2338,2025-01-06,1639.67
8762,2969,2025-01-02,408.24
8763,7175,2025-01-02,540.13
8764,7291,2025-01-12,1093.22
8765,8400,2025-01-16,499.24
8766,5685,2025-01-04,773.47
8767,9941,2025-01-17,1509.59
8768,5642,2025-01-26,1862.74
8769,6878,2025-01-04,754.08
8770,1256,2025-01-09,467.04
8771,5531,2025-01-03,1460.09
8772,5765,2025-01-07,885.55
8773,9785,2025-01-15,1144.74
8774,2175,2025-01-23,914.82
8775,5084,2025-01-26,566.9
8776,7078,2025-01-06,1998.64
8777,4989,2025-01-24,1892.96
8778,6443,2025-01-25,527.92
8779,7043,2025-01-23,1240.64
8780,8425,2025-01-08,1999.54
8781,9793,2025-01-10,1544.14
8782,4571,2025-01-23,1122.29
8783,6082,2025-01-19,557.39
8784,7547,2025-01-08,527.37
8785,5602,2025-01-18,530.2
8786,2525,2025-01-14,1713.51
8787,8450,2025-01-05,812.39
8788,1762,2025-01-05,288.18
8789,1149,2025-01-12,1008.79
8790,1638,2025-01-06,1569.19
8791,1564,2025-01-08,734.2
8792,8326,2025-01-19,733.91
8793,9441,2025-01-19,684.63
8794,8331,2025-01-05,456.71
8795,3548,2025-01-19,411.61
8796,2025,2025-01-22,747.41
8797,988,2025-01-25,1199.35
8798,1689,2025-01-06,850.3
8799,669,2025-01-01,400.86
8800,2743,2025-01-12,1500.47
8801,7915,2025-01-12,441.21
8802,3482,2025-01-16,1893.31
8803,1046,2025-01-07,1777.83
8804,7683,2025-01-13,391.1
8805,3234,2025-01-01,1425.11
8806,7743,2025-01-20,1073.47
8807,3911,2025-01-17,513.2
8808,7738,2025-01-23,1202.79
8809,6789,2025-01-12,1885.87
8810,3790,2025-01-15,746.62
8811,5877,2025-01-24,1000.38
8812,2191,2025-01-14,1696.83
8813,374,2025-01-20,1698.85
8814,2796,2025-01-18,938.25
8815,3580,2025-01-17,1655.41
8816,8078,2025-01-21,700.37
8817,8714,2025-01-09,839.07
8818,3777,2025-01-24,1228.05
8819,5168,2025-01-24,393.23
8820,2431,2025-01-09,1480.73
8821,9168,2025-01-06,1857.73
8822,5144,2025-01-15,1242.22
8823,8458,2025-01-06,909.95
8824,7133,2025-01-05,482.33
8825,76,2025-01-25,1755.37
8826,777,2025-01-26,1569.48
8827,3221,2025-01-04,862.49
8828,7325,2025-01-09,1406.53
8829,3508,2025-01-23,1534.64
8830,6097,2025-01-22,305.13
8831,224,2025-01-01,1207.24
8832,8350,2025-01-26,1591.97
8833,9466,2025-01-22,776.08
8834,1736,2025-01-16,698.51
8835,3368,2025-01-25,1650.69
8836,2279,2025-01-18,893.38
8837,7203,2025-01-20,479.16
8838,9256,2025-01-22,1375.44
8839,1721,2025-01-17,1797.42
8840,1836,2025-01-04,1325.77
8841,8037,2025-01-19,1816.5
8842,9155,2025-01-25,1226.45
8843,540,2025-01-21,1980.96
8844,665,2025-01-05,1966.31
8845,9023,2025-01-07,1268.66
8846,2071,2025-01-17,1196.64
8847,5113,2025-01-20,384.45
8848,1199,2025-01-09,1141.11
8849,9314,2025-01-14,1290.17
8850,2645,2025-01-24,1902.56
8851,1462,2025-01-21,272.77
8852,7603,2025-01-24,621.76
8853,5051,2025-01-20,1453.56
8854,4455,2025-01-24,641.3
8855,2284,2025-01-04,1211.18
8856,1224,2025-01-05,926.36
8857,4526,2025-01-01,230.08
8858,7772,2025-01-01,1284.84
8859,7469,2025-01-07,764.65
8860,8525,2025-01-02,1677.46
8861,3966,2025-01-05,427.59
8862,7125,2025-01-18,319.51
8863,1430,2025-01-23,688.82
8864,2032,2025-01-13,697.91
8865,4201,2025-01-14,1505.89
8866,3339,2025-01-20,538.06
8867,1362,2025-01-08,892.41
8868,741,2025-01-12,1360.1
8869,3036,2025-01-07,1080.79
8870,8025,2025-01-05,1128.89
8871,8735,2025-01-01,617.8
8872,2555,2025-01-23,250.34
8873,2977,2025-01-18,1593.72
8874,8393,2025-01-23,1797.92
8875,8196,2025-01-12,1637.1
8876,213,2025-01-01,1178.55
8877,3833,2025-01-02,1011.05
8878,5403,2025-01-10,1660.47
8879,3076,2025-01-07,369.62
8880,7544,2025-01-14,1444.41
8881,4315,2025-01-22,1625.27
8882,5727,2025-01-18,697.29
8883,2603,2025-01-21,1065.53
8884,3069,2025-01-06,1751.27
8885,2154,2025-01-12,1692.48
8886,4455,2025-01-08,1098.56
8887,4996,2025-01-14,1474.12
8888,2105,2025-01-14,858.63
8889,609,2025-01-09,464.32
8890,2192,2025-01-26,887.01
8891,8235,2025-01-24,657.5
8892,5988,2025-01-15,590.57
8893,1098,2025-01-25,1295.65
8894,7357,2025-01-05,321.27
8895,6122,2025-01-24,1333.02
8896,7759,2025-01-11,1318.06
8897,4330,2025-01-25,690.53
8898,6830,2025-01-10,214.92
8899,7282,2025-01-15,1027.98
8900,8115,2025-01-04,757.58
8901,1842,2025-01-23,916.59
8902,2245,2025-01-16,960.9
8903,3748,2025-01-18,1291.39
8904,7208,2025-01-07,1038.51
8905,5998,2025-01-04,630.23
8906,4866,2025-01-17,1461.88
8907,9168,2025-01-22,665.36
8908,3517,2025-01-06,768.61
8909,8065,2025-01-03,1043.25
8910,8248,2025-01-14,1902.81
8911,7243,2025-01-01,1951.48
8912,7086,2025-01-19,1767.19
8913,8381,2025-01-11,621.64
8914,364,2025-01-13,1824.93
8915,2809,2025-01-20,809.18
8916,9695,2025-01-19,416
8917,2210,2025-01-24,677.08
8918,8905,2025-01-13,1448.94
8919,9085,2025-01-19,1502.96
8920,3916,2025-01-21,1984.49
8921,5657,2025-01-11,1318.11
8922,6215,2025-01-12,1639.69
8923,7675,2025-01-16,927.11
8924,1427,2025-01-02,1790.18
8925,1338,2025-01-20,359.14
8926,8350,2025-01-08,1705.33
8927,5735,2025-01-26,1382.69
8928,161,2025-01-17,1286.59
8929,633,2025-01-22,470.72
8930,5781,2025-01-18,1737.3
8931,4413,2025-01-15,1226.98
8932,4546,2025-01-09,994.34
8933,4284,2025-01-18,1716.05
8934,8945,2025-01-21,1379.05
8935,6152,2025-01-10,336.83
8936,8045,2025-01-12,1055.78
8937,1274,2025-01-24,1507.47
8938,17,2025-01-10,846.66
8939,877,2025-01-24,624.96
8940,5010,2025-01-18,1195.32
8941,258,2025-01-21,370.82
8942,1366,2025-01-06,1472.74
8943,8970,2025-01-10,1285.4
8944,6546,2025-01-04,444.58
8945,9255,2025-01-05,1369.09
8946,1932,2025-01-22,935.94
8947,6792,2025-01-16,998.65
8948,8298,2025-01-24,1199.18
8949,8385,2025-01-04,1884.2
8950,9489,2025-01-23,531.01
8951,3251,2025-01-07,782.4
8952,4577,2025-01-07,324.87
8953,6324,2025-01-03,1138.81
8954,7531,2025-01-21,744.67
8955,1767,2025-01-14,1179.73
8956,429,2025-01-01,1271.85
8957,8741,2025-01-02,1497.16
8958,4582,2025-01-16,1645.23
8959,1805,2025-01-24,1157.42
8960,5471,2025-01-05,921.87
8961,8971,2025-01-11,1691.19
8962,481,2025-01-19,1123.63
8963,9906,2025-01-02,1182.43
8964,9653,2025-01-23,416.81
8965,847,2025-01-04,1557.37
8966,7508,2025-01-02,905.69
8967,2522,2025-01-13,1297.36
8968,9206,2025-01-19,324.65
8969,9137,2025-01-08,1431.31
8970,1249,2025-01-14,1980.34
8971,8281,2025-01-03,1818.09
8972,9428,2025-01-04,817.2
8973,2466,2025-01-12,1567.73
8974,6674,2025-01-02,298.05
8975,3102,2025-01-14,485.28
8976,7722,2025-01-07,1050.96
8977,7706,2025-01-13,527.86
8978,6419,2025-01-24,1469.45
8979,5263,2025-01-16,1130.79
8980,4417,2025-01-05,900.42
8981,5823,2025-01-20,1726.35
8982,2942,2025-01-14,1715.22
8983,3630,2025-01-19,749.18
8984,5452,2025-01-08,1856.35
8985,3034,2025-01-24,1814.94
8986,5553,2025-01-14,1709.69
8987,7217,2025-01-18,1775.47
8988,2539,2025-01-16,1257.54
8989,6690,2025-01-03,832.26
8990,3040,2025-01-13,1438.26
8991,2866,2025-01-25,1489.61
8992,3969,2025-01-17,794.21
8993,8025,2025-01-18,612.68
8994,1911,2025-01-04,416.56
8995,4677,2025-01-22,1930.3
8996,6876,2025-01-16,1913.85
8997,6445,2025-01-15,393.65
8998,4053,2025-01-01,1431.4
8999,8315,2025-01-11,1888.85
9000,8799,2025-01-18,882.12
9001,1525,2025-01-06,1466.58
9002,5602,2025-01-19,881.79
9003,8703,2025-01-17,1135.61
9004,5778,2025-01-09,1984.76
9005,3336,2025-01-14,745.8
9006,2731,2025-01-12,487.11
9007,3519,2025-01-05,1121.9
9008,2782,2025-01-25,785.84
9009,824,2025-01-07,1637.96
9010,1681,2025-01-18,585.62
9011,2988,2025-01-24,1957.52
9012,3692,2025-01-25,1285.13
9013,3069,2025-01-04,300.76
9014,216,2025-01-25,862.03
9015,7361,2025-01-20,1268.71
9016,6952,2025-01-04,475.3
9017,1259,2025-01-17,1968.23
9018,8917,2025-01-26,1808.57
9019,8631,2025-01-26,1066.64
9020,4966,2025-01-15,889.98
9021,6784,2025-01-03,1143.13
9022,2028,2025-01-17,1842.72
9023,6619,2025-01-25,1525.75
9024,1842,2025-01-24,556.35
9025,3634,2025-01-19,544.01
9026,5891,2025-01-11,1536.7
9027,648,2025-01-06,278.24
9028,8962,2025-01-20,1836.86
9029,5861,2025-01-24,830.33
9030,6441,2025-01-22,202.1
9031,1409,2025-01-02,522.74
9032,6918,2025-01-14,1143.68
9033,3939,2025-01-22,1412.91
9034,5073,2025-01-14,598.7
9035,9813,2025-01-11,1400.39
9036,4654,2025-01-16,200.47
9037,560,2025-01-08,1358.86
9038,9009,2025-01-16,1911.19
9039,5663,2025-01-05,891.92
9040,5209,2025-01-04,950.55
9041,7440,2025-01-02,1355
9042,8517,2025-01-04,1243.96
9043,7746,2025-01-09,1820.34
9044,1710,2025-01-17,1246.14
9045,1962,2025-01-25,362.33
9046,8528,2025-01-10,1746.08
9047,9164,2025-01-17,237.99
9048,3910,2025-01-26,1045.23
9049,7442,2025-01-17,1418.86
9050,3745,2025-01-23,296.23
9051,7958,2025-01-08,561.17
9052,95,2025-01-20,280.55
9053,8142,2025-01-18,478.82
9054,9582,2025-01-24,1294.27
9055,1396,2025-01-25,741.22
9056,3948,2025-01-05,1974.15
9057,8380,2025-01-11,815.16
9058,7777,2025-01-01,754.12
9059,1970,2025-01-04,1215.15
9060,6420,2025-01-15,429.05
9061,9240,2025-01-20,715.08
9062,434,2025-01-14,318.73
9063,9062,2025-01-18,1523.85
9064,1286,2025-01-17,1859.74
9065,526,2025-01-09,1320.09
9066,3414,2025-01-02,1681.91
9067,6656,2025-01-12,1160.42
9068,3069,2025-01-01,943.03
9069,6816,2025-01-14,1111.93
9070,3704,2025-01-23,1104.82
9071,9501,2025-01-26,981.6
9072,357,2025-01-12,1558.05
9073,5195,2025-01-26,1790.72
9074,6344,2025-01-12,593.79
9075,3759,2025-01-01,1866.83
9076,6794,2025-01-12,211.21
9077,792,2025-01-03,1967.65
9078,1208,2025-01-11,765.5
9079,9572,2025-01-23,838.46
9080,2738,2025-01-04,675.21
9081,1480,2025-01-10,1702.93
9082,7955,2025-01-14,632.07
9083,7051,2025-01-01,799.73
9084,2313,2025-01-09,462.74
9085,9566,2025-01-17,1815.79
9086,9461,2025-01-25,1780.01
9087,1210,2025-01-04,521.7
9088,6820,2025-01-03,295.13
9089,2965,2025-01-11,820.94
9090,5766,2025-01-04,209.47
9091,5094,2025-01-15,1635
9092,8409,2025-01-25,1374.88
9093,9365,2025-01-23,1559.9
9094,4854,2025-01-01,1216.68
9095,6591,2025-01-04,869.12
9096,4067,2025-01-09,1476.88
9097,9584,2025-01-20,997.28
9098,9395,2025-01-09,1131.38
9099,3898,2025-01-06,1231.41
9100,1079,2025-01-23,1344.36
9101,3887,2025-01-10,1927.31
9102,5184,2025-01-16,1657.11
9103,477,2025-01-10,743.93
9104,5026,2025-01-20,1539.56
9105,9584,2025-01-22,1186.71
9106,501,2025-01-20,891.97
9107,8655,2025-01-10,781.65
9108,6412,2025-01-22,1644.76
9109,5336,2025-01-18,1486.24
9110,4127,2025-01-25,1457.89
9111,5991,2025-01-12,1185.82
9112,9175,2025-01-10,1913.76
9113,6074,2025-01-17,1718.67
9114,5460,2025-01-15,1322.53
9115,5461,2025-01-01,1062.98
9116,8560,2025-01-06,805.9
9117,8292,2025-01-03,1444.39
9118,1585,2025-01-05,1030.72
9119,4407,2025-01-26,1158.29
9120,3459,2025-01-18,641.69
9121,8510,2025-01-12,1836.47
9122,4587,2025-01-01,1439.95
9123,7385,2025-01-09,762.21
9124,3287,2025-01-08,1717.16
9125,6528,2025-01-21,1514.99
9126,2011,2025-01-23,578.97
9127,2678,2025-01-25,786.62
9128,2527,2025-01-19,1948.48
9129,5797,2025-01-14,342.46
9130,7226,2025-01-16,1279.67
9131,3126,2025-01-09,962.45
9132,2816,2025-01-04,1341.29
9133,8822,2025-01-11,1967.25
9134,2364,2025-01-15,559.14
9135,4682,2025-01-03,1648.31
9136,5157,2025-01-12,1117.76
9137,6553,2025-01-19,1844.95
9138,2586,2025-01-21,1734.55
9139,4418,2025-01-11,1450.61
9140,2324,2025-01-01,785.95
9141,6612,2025-01-06,1973.85
9142,1007,2025-01-03,312.75
9143,6533,2025-01-19,1206.88
9144,4350,2025-01-19,1570.12
9145,5172,2025-01-16,535.13
9146,4120,2025-01-24,1934.31
9147,6720,2025-01-10,851.39
9148,317,2025-01-01,1475.39
9149,3016,2025-01-07,1320.91
9150,6094,2025-01-05,935.75
9151,3529,2025-01-01,791.01
9152,386,2025-01-03,1631.7
9153,6166,2025-01-20,1465.49
9154,1464,2025-01-04,867.03
9155,6337,2025-01-05,399.77
9156,5935,2025-01-07,1376.32
9157,8671,2025-01-10,1877.14
9158,1496,2025-01-15,1008.41
9159,6285,2025-01-11,357.36
9160,9461,2025-01-22,822.73
9161,5446,2025-01-16,694.26
9162,8989,2025-01-04,1402.87
9163,9956,2025-01-06,1455.46
9164,1744,2025-01-24,1959.51
9165,3661,2025-01-04,847.28
9166,750,2025-01-17,828.97
9167,6065,2025-01-10,241.91
9168,3999,2025-01-03,1390.02
9169,7008,2025-01-15,566.47
9170,9723,2025-01-13,355.95
9171,7455,2025-01-08,382.69
9172,8104,2025-01-11,263.34
9173,8881,2025-01-05,1178.92
9174,6031,2025-01-14,368.83
9175,6354,2025-01-20,533.25
9176,4795,2025-01-23,1169.65
9177,8994,2025-01-19,314.62
9178,504,2025-01-18,495.56
9179,9820,2025-01-22,639.4
9180,364,2025-01-11,681.79
9181,1626,2025-01-09,939.52
9182,2982,2025-01-16,1991.81
9183,701,2025-01-04,264.77
9184,4776,2025-01-13,1048.59
9185,6054,2025-01-07,1848.93
9186,7572,2025-01-12,1579.08
9187,1434,2025-01-17,1206.29
9188,1359,2025-01-06,881.37
9189,8571,2025-01-08,207.51
9190,7306,2025-01-01,310.29
9191,8883,2025-01-23,557.35
9192,3233,2025-01-13,1332.75
9193,1271,2025-01-06,1557.55
9194,753,2025-01-10,1657.34
9195,3481,2025-01-04,1140.88
9196,7070,2025-01-10,584.33
9197,1856,2025-01-09,484.09
9198,8364,2025-01-11,1985.35
9199,8174,2025-01-16,1601.15
9200,7100,2025-01-07,1936.58
9201,1246,2025-01-25,827.53
9202,6321,2025-01-13,1698.96
9203,5364,2025-01-11,944.95
9204,2809,2025-01-03,209.06
9205,7121,2025-01-14,737.56
9206,9298,2025-01-12,275.54
9207,2886,2025-01-21,1925.4
9208,70,2025-01-02,318.63
9209,7239,2025-01-06,855.91
9210,5758,2025-01-17,1514.58
9211,7314,2025-01-07,1382.97
9212,5129,2025-01-17,549.74
9213,1532,2025-01-25,568.87
